品牌,车型,上牌时间,行驶里程,颜色,城市,车况,是否营运,成交价格,成交时间
宝马,2011款 宝马5系 535Li 领先型,2011年5月1日,14.3,黑色,北京,65B,非营运,3.44,11月19日
宝马,2011款 宝马5系 523Li 领先型,2010年11月1日,16.2,灰色,北京,50B,非营运,2.78,10月26日
宝马,2010款 宝马5系 523Li 领先型,2009年9月1日,13.6,白色,北京,65B,非营运,1.5,8月23日
宝马,2009款 宝马5系 530Li 豪华型,2009年6月1日,48.3,黑色,北京,50D,非营运,0.85,8月2日
奔驰,2023款 奔驰E级 改款 E 300 L 运动时尚型,2023年4月1日,7.2,黑色,北京,65B,非营运,28.13,7月17日
奔驰,2022款 奔驰E级 改款三 E 300 L 运动时尚型,2023年1月1日,2.5,黑色,太原,80B,非营运,29.1,9月24日
奔驰,2019款 奔驰E级 改款 E 300 L 时尚型,2019年3月1日,7.4,黑色,北京,65B,非营运,18.32,10月25日
奔驰,2019款 奔驰E级 改款 E 300 L 时尚型,2019年3月1日,7.4,黑色,北京,65B,非营运,18.52,10月17日
奔驰,2019款 奔驰E级 改款 E 300 L 时尚型,2019年3月1日,7.4,黑色,北京,65B,非营运,19.47,9月25日
奔驰,2019款 奔驰E级 E 300 L 运动时尚型,2019年1月1日,5.6,黑色,郑州,65D,非营运,14.7,9月2日
奔驰,2018款 奔驰E级 E 300 L 运动时尚型,2019年1月1日,14.7,白色,西安,65B,非营运,14.15,7月17日
奔驰,2018款 奔驰E级 改款 E 300 L 时尚型,2018年8月1日,17.1,黑色,郑州,65C,非营运,16.2,11月20日
奔驰,2018款 奔驰E级 E 200 运动型 4MATIC,2018年8月1日,9.6,黑色,保定,65B,非营运,13.6,10月31日
奔驰,2018款 奔驰E级 E 200 L 4MATIC,2018年5月1日,7.4,白色,郑州,65B,非营运,16.5,9月26日
奔驰,2018款 奔驰E级 改款 E 300 L 运动豪华型,2018年4月1日,13.0,黑色,北京,65D,非营运,16.21,8月11日
奔驰,2018款 奔驰E级 改款 E 300 L 运动豪华型,2018年4月1日,13.0,黑色,北京,65D,非营运,16.7,8月6日
奔驰,2018款 奔驰E级 E 200 L 运动型,2018年4月1日,8.4,黑色,郴州,65B,非营运,15.26,10月7日
奔驰,2018款 奔驰E级 E 300 L 时尚型,2018年1月1日,10.6,黑色,贵阳,65D,非营运,13.7,11月24日
奔驰,2018款 奔驰E级 E 300 L 时尚型,2018年1月1日,10.6,黑色,贵阳,65D,非营运,13.8,11月19日
奔驰,2018款 奔驰E级 E 300 L 时尚型,2018年1月1日,10.6,黑色,贵阳,50B,非营运,14.72,11月10日
奔驰,2018款 奔驰E级 E 300 L 时尚型,2018年1月1日,10.6,黑色,贵阳,65B,非营运,16.7,10月30日
奔驰,2016款 奔驰E级 E 300 L 时尚型,2017年6月1日,7.2,黑色,北京,65B,非营运,16.86,7月24日
奔驰,2016款 奔驰E级 E 300 L 时尚型,2017年6月1日,7.2,黑色,北京,65B,非营运,17.4,7月17日
奔驰,2016款 奔驰E级 E 300 L 时尚型,2017年4月1日,13.5,黑色,呼和浩特,65B,非营运,12.77,11月25日
奔驰,2016款 奔驰E级 E 200 L,2016年12月1日,16.7,黑色,北京,65B,非营运,13.91,8月8日
奔驰,2016款 奔驰E级 E 200 L,2016年12月1日,16.7,黑色,北京,65B,非营运,14.38,8月6日
奔驰,2015款 奔驰E级 改款 E 180 L 运动型,2016年7月1日,11.9,黑色,北京,65D,非营运,5.73,9月18日
奔驰,2015款 奔驰E级 改款 E 260 L 运动型,2016年6月1日,10.1,黑色,北京,65B,非营运,8.55,10月22日
奔驰,2015款 奔驰E级 改款 E 260 L 运动型,2016年4月1日,16.2,黑色,北京,35D,非营运,7.66,9月4日
奔驰,2015款 奔驰E级 改款 E 260 L 运动型,2016年4月1日,9.2,黑色,金华,65B,非营运,8.27,11月8日
奔驰,2015款 奔驰E级 E 200 L 运动型,2016年1月1日,11.5,黑色,达州,65B,非营运,7.36,9月29日
奔驰,2015款 奔驰E级 E 200 L 运动型,2016年1月1日,11.5,黑色,达州,65B,非营运,7.36,9月21日
奔驰,2015款 奔驰E级 E 260 L 运动型,2015年10月1日,16.7,白色,新乡,65B,非营运,6.26,10月27日
奔驰,2014款 奔驰E级 E 300 L 运动型,2015年3月1日,12.5,白色,信阳,65B,非营运,5.91,8月26日
奔驰,2014款 奔驰E级 E 400 L Hybrid,2015年1月1日,12.3,黑色,成都,65B,非营运,7.9,10月7日
奔驰,2015款 奔驰E级 E 320 L,2014年9月1日,44.0,黑色,郑州,65B,非营运,4.45,11月15日
奔驰,2014款 奔驰E级 改款 E 260 L 运动型,2014年3月1日,13.1,灰色,北京,50B,营转非,3.21,11月17日
奔驰,2014款 奔驰E级 E 260 L 豪华型,2014年1月1日,17.1,黑色,郑州,65B,非营运,4.19,9月14日
奔驰,2014款 奔驰E级 E 300 L 运动型,2014年1月1日,10.8,黑色,北京,65B,非营运,7.76,10月20日
奔驰,2013款 奔驰E级 E 300 L 优雅型,2013年7月1日,8.1,黑色,北京,65B,非营运,5.44,6月30日
奔驰,2013款 奔驰E级 E 300 L 时尚型,2013年6月1日,21.6,灰色,郑州,65B,非营运,4.1,6月30日
奔驰,2013款 奔驰E级 E 260 L CGI 优雅型,2013年1月1日,24.3,灰色,北京,50D,非营运,2.8,6月30日
奔驰,2013款 奔驰E级 E 260 L CGI 优雅型,2013年1月1日,24.3,灰色,北京,50D,非营运,3.18,6月30日
奔驰,2012款 奔驰E级 E 300 L 优雅型,2012年11月1日,26.9,黑色,济南,50D,非营运,1.78,6月30日
奔驰,2012款 奔驰E级 E 200 L CGI 优雅型,2012年10月1日,12.9,黑色,北京,35D,非营运,3.28,6月30日
奔驰,2011款 奔驰E级 E 200 L CGI 优雅型,2012年1月1日,14.7,灰色,重庆,65C,非营运,2.65,6月30日
奔驰,2011款 奔驰E级 E 300 L 优雅型,2011年10月1日,23.9,黑色,北京,50B,非营运,3.25,6月30日
奔驰,2011款 奔驰E级 E 200 L CGI优雅型,2011年8月1日,17.3,黑色,北京,50B,非营运,2.44,6月30日
奔驰,2011款 奔驰E级 E 200 L CGI优雅型,2011年8月1日,10.3,棕色,北京,50B,非营运,3.03,6月30日
奔驰,2010款 奔驰E级 E 300 L 时尚型,2010年11月1日,13.6,灰色,北京,35D,非营运,2.12,6月30日
奔驰,2010款 奔驰E级 E 300 L 时尚型,2010年11月1日,13.6,灰色,北京,35D,非营运,2.24,6月30日
奔驰,2008款 奔驰E级 E 230 时尚型,2009年4月1日,10.5,灰色,北京,65B,非营运,4.94,6月30日
奔驰,2008款 奔驰E级 E 230 时尚型,2009年3月1日,13.9,灰色,北京,65B,非营运,3.42,6月30日
丰田,2022款 汉兰达 2.0T 380T 四驱尊贵版 7座,2022年12月1日,0.6,黑色,保定,80B,非营运,19.32,12月10日
丰田,2022款 汉兰达 2.0T 380T 四驱尊贵版 7座,2022年12月1日,0.6,黑色,保定,80B,非营运,20.0,12月5日
丰田,2022款 汉兰达 双擎 2.5L 四驱尊贵版 7座,2022年12月1日,10.3,黑色,郑州,65B,非营运,18.13,8月8日
丰田,2022款 汉兰达 双擎 2.5L 四驱尊贵版 7座,2022年8月1日,9.6,白色,北京,65B,非营运,17.98,12月24日
丰田,2022款 汉兰达 双擎 2.5L 四驱尊贵版 7座,2022年6月1日,3.8,黑色,渭南,80B,非营运,22.77,8月4日
丰田,2022款 汉兰达 双擎 2.5L 四驱至尊版 7座,2022年1月1日,2.9,黑色,北京,65B,非营运,23.21,10月16日
丰田,2022款 汉兰达 双擎 2.5L 四驱至尊版 7座,2021年9月1日,8.7,白色,临夏回族自治州,65C,非营运,17.34,10月29日
丰田,2021款 汉兰达 2.0T 四驱豪华版 7座,2021年4月1日,5.1,黑色,郑州,65C,非营运,13.0,9月9日
丰田,2021款 汉兰达 2.0T 四驱豪华版 7座,2021年4月1日,5.1,黑色,郑州,65B,非营运,13.63,8月27日
丰田,2018款 汉兰达 2.0T 两驱精英版 5座 国VI,2021年1月1日,4.5,白色,保定,65D,非营运,16.12,10月31日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国VI,2020年11月1日,20.4,其他,深圳,65D,非营运,11.62,12月27日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国VI,2020年9月1日,7.1,黑色,郑州,65B,非营运,14.86,8月3日
丰田,2018款 汉兰达 2.0T 四驱尊贵版 7座 国VI,2020年8月1日,14.7,黑色,成都,65B,非营运,13.5,10月8日
丰田,2018款 汉兰达 2.0T 两驱豪华版 7座 国VI,2020年7月1日,6.8,黑色,杭州,65B,非营运,11.4,12月23日
丰田,2018款 汉兰达 2.0T 四驱精英版 7座 国VI,2020年5月1日,8.4,黑色,庆阳,65B,非营运,11.88,12月12日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国VI,2019年12月1日,5.4,白色,西安,65B,非营运,16.58,9月2日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国V,2019年9月1日,9.1,白色,武汉,65B,非营运,14.34,9月24日
丰田,2018款 汉兰达 2.0T 四驱至尊版 7座 国VI,2019年8月1日,14.1,黑色,安阳,65B,非营运,13.03,12月4日
丰田,2018款 汉兰达 2.0T 四驱至尊版 7座 国VI,2019年8月1日,5.3,灰色,南京,65B,非营运,14.43,10月12日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国V,2019年1月1日,18.2,黑色,北京,50B,非营运,11.62,12月27日
丰田,2018款 汉兰达 2.0T 四驱豪华版 7座 国V,2018年12月1日,10.4,黑色,北京,35D,非营运,12.83,9月13日
丰田,2018款 汉兰达 2.0T 四驱至尊版 7座 国V,2018年10月1日,20.7,黑色,信阳,65B,非营运,12.05,8月27日
丰田,2018款 汉兰达 2.0T 四驱精英版 7座 国V,2018年6月1日,11.5,黑色,信阳,65B,非营运,10.65,11月24日
丰田,2018款 汉兰达 2.0T 四驱精英版 7座 国V,2018年5月1日,10.2,黑色,北京,65B,非营运,10.76,8月7日
丰田,2017款 汉兰达 2.0T 四驱至尊版 7座,2018年2月1日,17.7,白色,北京,65B,非营运,10.14,10月10日
丰田,2017款 汉兰达 2.0T 四驱豪华版 7座,2017年9月1日,6.2,白色,郑州,65B,非营运,9.6,8月6日
丰田,2017款 汉兰达 2.0T 四驱至尊版 7座,2017年8月1日,12.7,黑色,北京,35D,非营运,7.8,8月9日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年5月1日,18.9,黑色,北京,65B,非营运,8.92,8月30日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年4月1日,14.3,白色,郑州,65B,非营运,9.85,12月23日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年3月1日,14.9,白色,北京,65B,非营运,10.58,9月24日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年3月1日,19.2,白色,北京,65B,非营运,9.47,10月12日
丰田,2015款 汉兰达 2.0T 四驱精英版 7座,2017年2月1日,27.5,黑色,郑州,50B,非营运,8.2,8月27日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年1月1日,8.4,白色,眉山,65B,非营运,8.5,8月18日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年1月1日,8.4,白色,眉山,65B,非营运,9.28,8月15日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2017年1月1日,8.4,白色,眉山,65B,非营运,9.01,8月13日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2016年11月1日,8.5,白色,三明,65B,非营运,10.36,6月30日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2016年7月1日,13.2,红色,北京,65D,非营运,8.42,6月30日
丰田,2015款 汉兰达 2.0T 四驱精英版 7座,2016年4月1日,12.5,黑色,台州,65B,非营运,7.8,6月30日
丰田,2015款 汉兰达 2.0T 四驱精英版 7座,2016年4月1日,12.5,黑色,台州,65B,非营运,8.18,6月30日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2016年3月1日,11.1,白色,北京,65B,非营运,9.62,6月30日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2016年3月1日,19.3,白色,西宁,65D,非营运,9.35,6月30日
丰田,2015款 汉兰达 2.0T 四驱至尊版 7座,2016年3月1日,15.4,白色,北京,65B,非营运,9.62,6月30日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2015年12月1日,20.5,白色,北京,50D,非营运,6.46,10月15日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2015年12月1日,23.4,黑色,北京,50B,非营运,7.21,12月25日
丰田,2015款 汉兰达 2.0T 四驱精英版 7座,2015年10月1日,11.9,黑色,北京,50B,非营运,8.24,9月11日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2015年9月1日,29.8,白色,西安,65B,非营运,7.8,7月19日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2015年9月1日,20.2,白色,北京,50B,非营运,8.37,9月18日
丰田,2015款 汉兰达 2.0T 四驱至尊版 7座,2015年9月1日,6.2,黑色,北京,65D,非营运,7.84,9月2日
丰田,2015款 汉兰达 2.0T 四驱至尊版 7座,2015年9月1日,19.5,白色,南京,65B,非营运,8.63,12月1日
丰田,2015款 汉兰达 2.0T 四驱豪华版 7座,2015年5月1日,11.9,黑色,天津,65D,非营运,7.69,12月16日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2015年2月1日,22.4,黑色,北京,50B,非营运,5.41,12月23日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2015年2月1日,17.0,白色,济南,65B,非营运,6.75,9月3日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2015年1月1日,12.3,白色,南京,65B,非营运,7.0,9月12日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2014年12月1日,12.5,黑色,北京,50B,非营运,6.03,9月17日
丰田,2012款 汉兰达 2.7L 两驱7座至尊版,2014年11月1日,9.9,白色,北京,50B,非营运,6.34,10月12日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2014年9月1日,9.7,黑色,洛阳,50D,非营运,2.86,12月5日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年7月1日,14.7,黑色,郑州,65D,非营运,3.68,12月27日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年7月1日,14.7,黑色,郑州,65B,非营运,3.67,12月23日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年7月1日,16.2,黑色,保定,65B,非营运,3.52,8月8日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年7月1日,16.2,黑色,保定,65B,非营运,3.62,8月4日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年7月1日,20.9,黑色,成都,65B,非营运,3.75,12月18日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2014年7月1日,10.5,黑色,北京,65C,非营运,5.39,9月6日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2014年4月1日,11.3,黑色,北京,50B,非营运,5.11,7月22日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2014年2月1日,27.2,白色,北京,35D,非营运,3.35,8月19日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2014年1月1日,17.3,黑色,北京,50C,非营运,4.31,10月18日
丰田,2012款 汉兰达 2.7L 两驱7座精英版,2014年1月1日,29.6,黑色,济宁,65B,非营运,3.83,10月5日
丰田,2012款 汉兰达 2.7L 两驱5座运动版,2013年10月1日,21.7,白色,北京,50B,非营运,4.44,7月27日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2013年9月1日,16.7,黑色,驻马店,65B,非营运,4.66,10月9日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2013年9月1日,16.6,黑色,驻马店,65B,非营运,4.72,9月19日
丰田,2013款 汉兰达 2.7L 两驱7座紫金版,2013年7月1日,26.2,黑色,北京,50C,非营运,4.42,10月21日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2013年7月1日,35.1,黑色,重庆,65B,非营运,4.24,10月9日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2013年7月1日,31.0,黑色,石家庄,65D,非营运,2.94,11月7日
丰田,2012款 汉兰达 2.7L 两驱7座精英版,2013年6月1日,14.5,白色,北京,65B,非营运,5.02,7月26日
丰田,2013款 汉兰达 2.7L 两驱7座紫金版,2013年6月1日,9.1,白色,北京,50B,非营运,5.83,12月25日
丰田,2012款 汉兰达 3.5L 四驱7座豪华版,2013年4月1日,24.7,黑色,北京,50C,非营运,5.64,10月13日
丰田,2012款 汉兰达 2.7L 两驱7座豪华版,2012年11月1日,11.0,黑色,保定,65B,非营运,5.59,12月15日
丰田,2012款 汉兰达 2.7L 两驱5座运动版,2012年10月1日,15.4,黑色,北京,50C,非营运,4.92,12月19日
丰田,2012款 汉兰达 2.7L 两驱5座精英版,2012年4月1日,14.8,白色,北京,50B,非营运,3.39,7月31日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2012年3月1日,9.9,黑色,北京,65D,非营运,3.75,11月11日
丰田,2011款 汉兰达 2.7L 两驱7座至尊版,2012年3月1日,19.6,白色,北京,65B,非营运,3.98,8月20日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2011年10月1日,8.4,黑色,北京,65D,非营运,3.59,10月20日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2011年10月1日,8.4,黑色,北京,65D,非营运,3.62,11月4日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2011年10月1日,8.4,黑色,北京,65C,非营运,3.79,10月22日
丰田,2009款 汉兰达 3.5L 四驱7座豪华版,2011年8月1日,30.6,黑色,南京,65B,非营运,3.99,9月19日
丰田,2009款 汉兰达 3.5L 四驱7座精英版,2011年7月1日,25.4,白色,北京,35B,非营运,3.05,10月13日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2011年6月1日,36.7,黑色,北京,35D,非营运,2.95,7月15日
丰田,2011款 汉兰达 2.7L 两驱7座豪华版,2011年5月1日,14.4,黑色,北京,35D,非营运,2.23,12月11日
丰田,2011款 汉兰达 2.7L 两驱7座精英版,2011年5月1日,6.1,灰色,北京,35B,非营运,2.83,11月11日
丰田,2009款 汉兰达 2.7L 两驱7座豪华版,2010年12月1日,25.2,灰色,北京,50B,非营运,4.36,12月13日
丰田,2009款 汉兰达 2.7L 两驱7座豪华版,2010年11月1日,28.9,白色,北京,50D,非营运,2.85,6月30日
丰田,2009款 汉兰达 2.7L 两驱7座豪华版,2010年11月1日,26.9,灰色,北京,35C,非营运,2.56,6月30日
丰田,2009款 汉兰达 2.7L 两驱7座豪华版,2010年11月1日,24.3,黑色,北京,50B,非营运,2.48,6月30日
丰田,2009款 汉兰达 2.7L 两驱7座精英版,2010年10月1日,18.5,黑色,北京,50B,非营运,2.32,6月30日
丰田,2009款 汉兰达 2.7L 两驱7座豪华版,2010年9月1日,16.5,白色,济南,65B,非营运,2.58,6月30日
丰田,2009款 汉兰达 2.7L 两驱5座精英版,2010年5月1日,7.1,黑色,北京,50D,非营运,3.31,6月30日
